License Number,Establishment Type,Entity Name,Street Number,Street Name,City,State,Zip Code,latitude,longitude,zcta,nbhLabel,boroLabel,label
614054,JAC   ,133 FOOD CORP                    ,133,LAFAYETTE AVE                ,BROOKLYN          ,NY,11238,40.687437,-73.972534,11238,Prospect Heights,Brooklyn,133 FOOD CORP
616765,JAC   ,PEREZ JOSE LEONARDO              ,385,CHESTNUT ST                  ,BROOKLYN          ,NY,11208,40.677538,-73.874002,11208,Cypress Hills,Brooklyn,PEREZ JOSE LEONARDO
614316,JAC   ,WESTERN BEEF RETAIL INC          ,1203,E NEW YORK AVE #,BROOKLYN          ,NY,11212,40.667472,-73.921894,11212,"Brownsville, East Flatbush",Brooklyn,WESTERN BEEF RETAIL INC
617090,A     ,BAYRIDGE HEALTH FOOD INC         ,9220,3RD AVE                     ,BROOKLYN          ,NY,11209,40.618774,-74.032977,11209,"Bay Ridge, Fort Hamilton",Brooklyn,BAYRIDGE HEALTH FOOD INC
616513,JAC   ,711 FLUSHING AVENUE FOOD INC     ,711,FLUSHING AVE                 ,BROOKLYN          ,NY,11206,40.700458,-73.944224,11206,"Bedford-Stuyvesant, Williamsburg",Brooklyn,711 FLUSHING AVENUE FOOD INC
610272,JABH  ,BAGELS BY BELL LTD               ,10013,FOSTER AVE                 ,BROOKLYN          ,NY,11236,40.65005,-73.903022,11236,"Canarsie, Jamaica Bay",Brooklyn,BAGELS BY BELL LTD
612132,JAC   ,EMMONS DELI INC                  ,1729,EMMONS AVE                  ,BROOKLYN          ,NY,11235,40.583422,-73.951154,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn,EMMONS DELI INC
670414,JAC   ,KHIMS ORGANIC 111 INC            ,185,BEDFORD AVE                  ,BROOKLYN          ,NY,11211,40.71778,-73.957771,11211,Williamsburg,Brooklyn,KHIMS ORGANIC 111 INC
618717,JAC   ,LA FLOR DE SANTA INES INC        ,731,CHURCH AVE                   ,BROOKLYN          ,NY,11218,40.645803,-73.972221,11218,"Ditmas Park, Kensington",Brooklyn,LA FLOR DE SANTA INES INC
618729,JAC   ,FORTUNE PRIZE GROCERY CORP       ,4903,8TH AVE                     ,BROOKLYN          ,NY,11220,40.641676,-74.003137,11220,Sunset Park,Brooklyn,FORTUNE PRIZE GROCERY CORP
612690,JAC   ,1947 86TH ST MEAT MARKET INC     ,1949-51,86TH ST                  ,BROOKLYN          ,NY,11214,40.605164,-73.999183,11214,Bath Beach,Brooklyn,1947 86TH ST MEAT MARKET INC
614986,A     ,HAO ZHI INC                      ,2345,86TH ST                     ,BROOKLYN          ,NY,11214,40.599887,-73.990447,11214,Bath Beach,Brooklyn,HAO ZHI INC
610519,JAC   ,L&K GREEN GARDEN INC             ,6002,5TH AVE                     ,BROOKLYN          ,NY,11220,40.639367,-74.016299,11220,Sunset Park,Brooklyn,L&K GREEN GARDEN INC
618843,JAC   ,2317 CONEY CONVENIENCE INC       ,2317,CONEY ISLAND AVE            ,BROOKLYN          ,NY,11223,40.600335,-73.961287,11223,"Gravesend, Homecrest, Kensington",Brooklyn,2317 CONEY CONVENIENCE INC
617004,A     ,NSC WHOLESALE HOLDINGS LLC       ,2201,59TH ST               ,BROOKLYN          ,NY,11204,40.617143,-73.977618,11204,"Bensonhurst, Parkville",Brooklyn,NSC WHOLESALE HOLDINGS LLC
615827,JAC   ,G LINE DELI GROCERY INC          ,292,NOSTRAND AVE                 ,BROOKLYN          ,NY,11216,40.689702,-73.951434,11216,Bedford-Stuyvesant,Brooklyn,G LINE DELI GROCERY INC
613044,JAC   ,PARK CONVENIENCE INC             ,1181,49TH ST                     ,BROOKLYN          ,NY,11219,40.636452,-73.994496,11219,Borough Park,Brooklyn,PARK CONVENIENCE INC
610329,A     ,WALGREEN EASTERN CO INC          ,9408,3RD AVE                     ,BROOKLYN          ,NY,11209,40.617517,-74.033488,11209,"Bay Ridge, Fort Hamilton",Brooklyn,WALGREEN EASTERN CO INC
619305,JAC   ,THREE ANGELS GROCERY INC         ,292,HENRY ST                     ,BROOKLYN          ,NY,11201,40.691191,-73.996022,11201,"Boerum Hill, Brooklyn Heights, Cobble Hill, Downtown Brooklyn, DUMBO, Vinegar Hill",Brooklyn,THREE ANGELS GROCERY INC
611959,JAC   ,NEWKIRK GROCERY INC              ,13,NEWKIRK PLAZA                 ,BROOKLYN          ,NY,11226,40.635686,-73.96284,11226,"Flatbush, Prospect Park South",Brooklyn,NEWKIRK GROCERY INC
618797,JAC   ,RRR DELI GROCERY CORP            ,60,E 55TH ST                     ,BROOKLYN          ,NY,11203,40.656924,-73.92609,11203,East Flatbush,Brooklyn,RRR DELI GROCERY CORP
617433,JAC   ,LATE NIGHT STARS DELI INC        ,357,GRAHAM AVE                   ,BROOKLYN          ,NY,11211,40.715102,-73.944479,11211,Williamsburg,Brooklyn,LATE NIGHT STARS DELI INC
611088,JAC   ,SANAA EXPRESS GROCERY CORP       ,245,RIVERDALE AVE                ,BROOKLYN          ,NY,11212,40.66118,-73.907417,11212,"Brownsville, East Flatbush",Brooklyn,SANAA EXPRESS GROCERY CORP
610513,A     ,GOOD LUCK NEWS II INC            ,9224,4TH AVE                     ,BROOKLYN          ,NY,11209,40.617737,-74.030426,11209,"Bay Ridge, Fort Hamilton",Brooklyn,GOOD LUCK NEWS II INC
670273,JAC   ,GREENE HILL GARDEN CORP          ,375,MYRTLE AVE                   ,BROOKLYN          ,NY,11205,40.693185,-73.97117,11205,"Bedford-Stuyvesant, Navy Yard, Clinton Hill, Fort Greene",Brooklyn,GREENE HILL GARDEN CORP
613979,JAC   ,1ST GOURMET DELI INC             ,118,DEKALB AVE                   ,BROOKLYN          ,NY,11217,40.689796,-73.977597,11217,"Boerum Hill, Gowanus, Park Slope",Brooklyn,1ST GOURMET DELI INC
615589,JABC  ,382 MCDONALD CORP                ,382,MCDONALD AVE           ,BROOKLYN          ,NY,11218,40.644628,-73.979783,11218,"Ditmas Park, Kensington",Brooklyn,382 MCDONALD CORP
610245,A     ,RASHID MOHAMMAD H                ,4501B,FT HAMILTON PKWY     ,BROOKLYN          ,NY,11219,40.640283,-73.994809,11219,Borough Park,Brooklyn,RASHID MOHAMMAD H
670132,JAC   ,DELI FOOD CENTER CORP            ,79,E 18TH ST                     ,BROOKLYN          ,NY,11226,40.649331,-73.963044,11226,"Flatbush, Prospect Park South",Brooklyn,DELI FOOD CENTER CORP
616310,A     ,AZ FLATBUSH INC                  ,377,FLATBUSH AVE                 ,BROOKLYN          ,NY,11238,40.676475,-73.971952,11238,Prospect Heights,Brooklyn,AZ FLATBUSH INC
617688,JAC   ,SANCHEZ RAMONA                   ,684,CENTRAL AVE                  ,BROOKLYN          ,NY,11207,40.687605,-73.906736,11207,East New York,Brooklyn,SANCHEZ RAMONA
617874,JAC   ,PEACE AND LOVE DELI AND GRCY CORP,5602,3RD AVE                     ,BROOKLYN          ,NY,11220,40.644312,-74.018392,11220,Sunset Park,Brooklyn,PEACE AND LOVE DELI AND GRCY CORP
613962,JAC   ,RAGOONANAN DAVE                  ,2515,86TH ST                     ,BROOKLYN          ,NY,11214,40.597485,-73.986502,11214,Bath Beach,Brooklyn,RAGOONANAN DAVE
615661,JAC   ,RODRIGUEZ FELIX                  ,830,KNICKERBOCKER AVE            ,BROOKLYN          ,NY,11207,40.692081,-73.90653,11207,East New York,Brooklyn,RODRIGUEZ FELIX
613014,JAC   ,PEKING FOOD LLC                  ,47,STEWART AVE                   ,BROOKLYN          ,NY,11237,40.707798,-73.925495,11237,Bushwick,Brooklyn,PEKING FOOD LLC
613422,JAC   ,TIO GROCERY CORP                 ,1288,HERKIMER ST                 ,BROOKLYN          ,NY,11233,40.677526,-73.910979,11233,"Bedford-Stuyvesant, Stuyvesant Heights",Brooklyn,TIO GROCERY CORP
613178,JAC   ,LOS SIRUELOS GROC CORP           ,1122,MANHATTAN AVE               ,BROOKLYN          ,NY,11222,40.736778,-73.95534,11222,Greenpoint,Brooklyn,LOS SIRUELOS GROC CORP
617053,JAC   ,RHN CORP                         ,2616-2620,CROPSEY AVE            ,BROOKLYN          ,NY,11214,40.589981,-73.991297,11214,Bath Beach,Brooklyn,RHN CORP
670126,JAC   ,DEKALB MARKET CORP               ,1549,DEKALB AVE                  ,BROOKLYN          ,NY,11237,40.702722,-73.920754,11237,Bushwick,Brooklyn,DEKALB MARKET CORP
617270,JAC   ,GROCERY GUATEMALTECA CORP        ,6904,NEW UTRECHT AVE             ,BROOKLYN          ,NY,11228,40.620425,-73.99862,11228,Dyker Heights,Brooklyn,GROCERY GUATEMALTECA CORP
670223,JAC   ,SYJ TRADING INC                  ,6914,BAY PKWY                    ,BROOKLYN          ,NY,11204,40.611157,-73.984225,11204,"Bensonhurst, Parkville",Brooklyn,SYJ TRADING INC
614588,JAC   ,KCY 957 BROADWAY INC             ,957,BROADWAY                     ,BROOKLYN          ,NY,11221,40.696711,-73.934769,11221,"Bedford-Stuyvesant, Bushwick",Brooklyn,KCY 957 BROADWAY INC
610561,JAC   ,WILLIAMSBURGH DELI&GROCERY INC   ,168,GRAHAM AVE                   ,BROOKLYN          ,NY,11206,40.707435,-73.94322,11206,"Bedford-Stuyvesant, Williamsburg",Brooklyn,WILLIAMSBURGH DELI&GROCERY INC
617877,JAC   ,46TH STREET FOOD CENTER INC      ,1048,46TH ST                     ,BROOKLYN          ,NY,11219,40.639981,-73.995815,11219,Borough Park,Brooklyn,46TH STREET FOOD CENTER INC
612783,JAC   ,ELAINES AVE M DELI INC           ,2924,AVENUE M                    ,BROOKLYN          ,NY,11210,40.629143,-73.947572,11210,"Brooklyn College, Flatbush, Vanderveer",Brooklyn,ELAINES AVE M DELI INC
709783,JAC   ,CHAPIMEX DELI CORP               ,943,MCDONALD AVE                 ,BROOKLYN          ,NY,11218,40.63105,-73.977212,11218,"Ditmas Park, Kensington",Brooklyn,CHAPIMEX DELI CORP
710077,JAC   ,BOLLA OPERATING CORP             ,5025,BAY PKWY                ,BROOKLYN          ,NY,11230,40.621402,-73.974846,11230,Midwood,Brooklyn,BOLLA OPERATING CORP
615164,JAC   ,6122 4TH AVE FOOD CORP           ,6122,4TH AVE                     ,BROOKLYN          ,NY,11220,40.639785,-74.019619,11220,Sunset Park,Brooklyn,6122 4TH AVE FOOD CORP
615135,JAC   ,STOP 2 DELI & GROCERY CORP       ,2964,AVENUE X                    ,BROOKLYN          ,NY,11235,40.589733,-73.938292,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn,STOP 2 DELI & GROCERY CORP
710497,JAC   ,FISH TO DISH INC                 ,5516,16TH AVE                    ,BROOKLYN          ,NY,11204,40.627265,-73.989435,11204,"Bensonhurst, Parkville",Brooklyn,FISH TO DISH INC
615021,A     ,VORBE ARCHANGE                   ,223,WYCKOFF AVE                  ,BROOKLYN          ,NY,11237,40.701904,-73.915348,11237,Bushwick,Brooklyn,VORBE ARCHANGE
614382,JACK  ,NY TASTE GOOD SOYA FOOD INC      ,5103,8TH AVE                     ,BROOKLYN          ,NY,11220,40.640498,-74.004401,11220,Sunset Park,Brooklyn,NY TASTE GOOD SOYA FOOD INC
610403,JAC   ,MCMICKEL GERALDINE               ,1169,BEDFORD AVE                 ,BROOKLYN          ,NY,11216,40.683379,-73.95391,11216,Bedford-Stuyvesant,Brooklyn,MCMICKEL GERALDINE
610564,A     ,WEALTH OF HEALTH INC             ,1309,AVENUE U                    ,BROOKLYN          ,NY,11229,40.600925,-73.958278,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn,WEALTH OF HEALTH INC
610600,JAC   ,5009 6TH AVE SUPERMARKET INC     ,5009,6TH AVE                     ,BROOKLYN          ,NY,11220,40.643579,-74.008314,11220,Sunset Park,Brooklyn,5009 6TH AVE SUPERMARKET INC
670415,JAC   ,EBENEZER DELI&GROCERY CORP       ,1401,67TH ST                     ,BROOKLYN          ,NY,11219,40.623326,-74.000247,11219,Borough Park,Brooklyn,EBENEZER DELI&GROCERY CORP
618090,A     ,ACTION BEVERAGE CORP             ,65,TROY AVE                      ,BROOKLYN          ,NY,11213,40.677353,-73.935887,11213,"Brower Park, Crown Heights, Weeksville",Brooklyn,ACTION BEVERAGE CORP
610184,JAC   ,LAJKONIK INC                     ,7722,18TH AVE                    ,BROOKLYN          ,NY,11214,40.611708,-73.997698,11214,Bath Beach,Brooklyn,LAJKONIK INC
619807,JAC   ,E & T 15TH AVENUE CORP           ,4312,15TH AVE                ,BROOKLYN          ,NY,11219,40.63541,-73.98454,11219,Borough Park,Brooklyn,E & T 15TH AVENUE CORP
611266,JAC   ,LOS PAISANOS MEAT MKT INC        ,162,SMITH ST                     ,BROOKLYN          ,NY,11201,40.686188,-73.990807,11201,"Boerum Hill, Brooklyn Heights, Cobble Hill, Downtown Brooklyn, DUMBO, Vinegar Hill",Brooklyn,LOS PAISANOS MEAT MKT INC
614718,A     ,NEW FU XING MARKET II CORP       ,4322-4324,8TH AVE                ,BROOKLYN          ,NY,11232,40.644562,-74.000152,11232,"Greenwood, Industry City, Bush Terminal, Sunset Park",Brooklyn,NEW FU XING MARKET II CORP
612436,JAC   ,BRIDGE DELI & GROCERY STORE INC  ,427,WYTHE AVE                    ,BROOKLYN          ,NY,11211,40.709977,-73.966923,11211,Williamsburg,Brooklyn,BRIDGE DELI & GROCERY STORE INC
618454,JAC   ,BABAS DELI INC                   ,599,5TH AVE                      ,BROOKLYN          ,NY,11215,40.664402,-73.990275,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn,BABAS DELI INC
617876,JAC   ,ATLIXCO CARNICERIA DELI INC      ,5717,5TH AVE                 ,BROOKLYN          ,NY,11220,40.640872,-74.014719,11220,Sunset Park,Brooklyn,ATLIXCO CARNICERIA DELI INC
611495,JAC   ,AL-ZUKARY SALEH A                ,1737,E NEW YORK AVE              ,BROOKLYN          ,NY,11212,40.675336,-73.904138,11212,"Brownsville, East Flatbush",Brooklyn,AL-ZUKARY SALEH A
611913,JAC   ,QUICK CHECK FOOD INC             ,6614,18TH AVE                    ,BROOKLYN          ,NY,11204,40.618144,-73.991182,11204,"Bensonhurst, Parkville",Brooklyn,QUICK CHECK FOOD INC
614187,JAC   ,MITTLEMAN EVA                    ,1823,CONEY ISLAND AVE            ,BROOKLYN          ,NY,11230,40.613005,-73.962892,11230,Midwood,Brooklyn,MITTLEMAN EVA
670356,JAC   ,CLASSIC DELI CORP                ,125,KINGSTON AVE                 ,BROOKLYN          ,NY,11213,40.675522,-73.941612,11213,"Brower Park, Crown Heights, Weeksville",Brooklyn,CLASSIC DELI CORP
610596,JABHK ,OLD POLAND FOODS LLC             ,149,N 8TH ST                     ,BROOKLYN          ,NY,11211,40.718568,-73.957414,11211,Williamsburg,Brooklyn,OLD POLAND FOODS LLC
610835,JAC   ,NOVATOS GROCERY CORP             ,228,LEWIS AVE                    ,BROOKLYN          ,NY,11221,40.688749,-73.9362,11221,"Bedford-Stuyvesant, Bushwick",Brooklyn,NOVATOS GROCERY CORP
618524,JAC   ,FRUIT CREATIONS 3 INC            ,5114,AVENUE N                    ,BROOKLYN          ,NY,11234,40.619053,-73.925272,11234,"Flatlands, Kings Plaza, Marine Park, Mill Basin",Brooklyn,FRUIT CREATIONS 3 INC
710078,JAC   ,11 UM FOOD CORP                  ,11,BROADWAY                      ,BROOKLYN          ,NY,11249,40.710753,-73.967939,11211,Williamsburg,Brooklyn,11 UM FOOD CORP
619973,JAC   ,T&S FOOD MARKET CORP             ,1911,AVENUE M                    ,BROOKLYN          ,NY,11230,40.628045,-73.95756,11230,Midwood,Brooklyn,T&S FOOD MARKET CORP
617541,JAC   ,BLUE CANARSIE FISH INC           ,1433,ROCKAWAY PKWY               ,BROOKLYN          ,NY,11236,40.64497,-73.902128,11236,"Canarsie, Jamaica Bay",Brooklyn,BLUE CANARSIE FISH INC
672007,JAC   ,2206 DELI GROCERY INC            ,2206A,FLATBUSH AVE               ,BROOKLYN          ,NY,11234,40.616189,-73.92978,11234,"Flatlands, Kings Plaza, Marine Park, Mill Basin",Brooklyn,2206 DELI GROCERY INC
614276,A     ,RITE AID OF NEW YORK INC         ,1950,FULTON ST                   ,BROOKLYN          ,NY,11233,40.678873,-73.921713,11233,"Bedford-Stuyvesant, Stuyvesant Heights",Brooklyn,RITE AID OF NEW YORK INC
709868,JAC   ,RODRIGUEZ SONIA                  ,905,BROADWAY                     ,BROOKLYN          ,NY,11206,40.697723,-73.936581,11206,"Bedford-Stuyvesant, Williamsburg",Brooklyn,RODRIGUEZ SONIA
619495,A     ,DOLLAR TREE STORES INC           ,198,E 98TH ST                    ,BROOKLYN          ,NY,11212,40.662566,-73.920206,11212,"Brownsville, East Flatbush",Brooklyn,DOLLAR TREE STORES INC
611250,JAC   ,ELIM CORP                        ,1314,FLATBUSH AVE                ,BROOKLYN          ,NY,11210,40.638205,-73.953376,11210,"Brooklyn College, Flatbush, Vanderveer",Brooklyn,ELIM CORP
613620,JAC   ,DON BOSCO GOLUMBA INC            ,1421,GRAVESEND NECK RD           ,BROOKLYN          ,NY,11229,40.5948,-73.95585,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn,DON BOSCO GOLUMBA INC
617139,JAC   ,TULSHI GROCERY INC               ,1953,FLATBUSH AVE            ,BROOKLYN          ,NY,11234,40.622093,-73.936314,11234,"Flatlands, Kings Plaza, Marine Park, Mill Basin",Brooklyn,TULSHI GROCERY INC
610314,A     ,RAMBERRAN ANGELA                 ,4201,CHURCH AVE                  ,BROOKLYN          ,NY,11203,40.65138,-73.937946,11203,East Flatbush,Brooklyn,RAMBERRAN ANGELA
619481,JAC   ,ANDYDIANA DELI GROCERY CORP      ,242,CENTRAL AVE                  ,BROOKLYN          ,NY,11221,40.697249,-73.923737,11221,"Bedford-Stuyvesant, Bushwick",Brooklyn,ANDYDIANA DELI GROCERY CORP
616261,A     ,BORBAS PHARMACY INC              ,2046,BATH AVE                    ,BROOKLYN          ,NY,11214,40.600601,-74.000307,11214,Bath Beach,Brooklyn,BORBAS PHARMACY INC
613840,JAC   ,ALEX DELI GROCERY I INC          ,2,SUTTER AVE                     ,BROOKLYN          ,NY,11212,40.66522,-73.923178,11212,"Brownsville, East Flatbush",Brooklyn,ALEX DELI GROCERY I INC
618437,JAC   ,WHITE MOUNTAIN FARM INC          ,8406,20TH AVE                    ,BROOKLYN          ,NY,11214,40.605585,-73.99725,11214,Bath Beach,Brooklyn,WHITE MOUNTAIN FARM INC
703320,JAC   ,GOLDEN VEGE & GROCERY AT FLATBUSH,1819,FLATBUSH AVE                ,BROOKLYN          ,NY,11210,40.625286,-73.939689,11210,"Brooklyn College, Flatbush, Vanderveer",Brooklyn,GOLDEN VEGE & GROCERY AT FLATBUSH
612524,JAC   ,SCHREIBER FRUIT&VEGETABLE INC    ,184,LEE AVE                      ,BROOKLYN          ,NY,11211,40.70236,-73.956191,11211,Williamsburg,Brooklyn,SCHREIBER FRUIT&VEGETABLE INC
614248,A     ,WILLOUGHBY 99 CENT CITY INC      ,69,WILLOUGHBY ST                 ,BROOKLYN          ,NY,11201,40.692183,-73.986025,11201,"Boerum Hill, Brooklyn Heights, Cobble Hill, Downtown Brooklyn, DUMBO, Vinegar Hill",Brooklyn,WILLOUGHBY 99 CENT CITY INC
611814,JAC   ,JK&K SUPERMARKET INC             ,1610,CORTELYOU RD                ,BROOKLYN          ,NY,11226,40.641645,-73.963474,11226,"Flatbush, Prospect Park South",Brooklyn,JK&K SUPERMARKET INC
610906,JAC   ,ORTIZ JUAN                       ,2104,FULTON ST                   ,BROOKLYN          ,NY,11233,40.678402,-73.913082,11233,"Bedford-Stuyvesant, Stuyvesant Heights",Brooklyn,ORTIZ JUAN
614722,JACDHK,D COLUCCIO & SONS INC            ,1214,60TH ST                     ,BROOKLYN          ,NY,11219,40.629986,-74.000431,11219,Borough Park,Brooklyn,D COLUCCIO & SONS INC
709412,A     ,99 CENT FOOD KING INC            ,1100,RUTLAND RD                  ,BROOKLYN          ,NY,11212,40.664659,-73.92333,11212,"Brownsville, East Flatbush",Brooklyn,99 CENT FOOD KING INC
709657,A     ,640 MAN INC                      ,640,MANHATTAN AVE                ,BROOKLYN          ,NY,11222,40.724089,-73.950967,11222,Greenpoint,Brooklyn,640 MAN INC
611526,JAC   ,HAJAR INC                        ,1905,NOSTRAND AVE                ,BROOKLYN          ,NY,11226,40.639204,-73.948338,11226,"Flatbush, Prospect Park South",Brooklyn,HAJAR INC
610003,JAC   ,NIMI NAZ CORP                    ,210,FRANKLIN ST                  ,BROOKLYN          ,NY,11222,40.732761,-73.958071,11222,Greenpoint,Brooklyn,NIMI NAZ CORP
613067,JAC   ,4 GOLD STAR GOURMET DELI CORP    ,3043,AVENUE V                    ,BROOKLYN          ,NY,11229,40.59432,-73.93597,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn,4 GOLD STAR GOURMET DELI CORP
612008,JAC   ,160 CRESCENT DELI&GROCERY CORP   ,160,CRESCENT ST                  ,BROOKLYN          ,NY,11208,40.685549,-73.872788,11208,Cypress Hills,Brooklyn,160 CRESCENT DELI&GROCERY CORP
702435,JAC   ,NOW WE CHANGE DELI & GROCERY CORP,7202,5TH AVE                     ,BROOKLYN          ,NY,11209,40.6316,-74.021781,11209,"Bay Ridge, Fort Hamilton",Brooklyn,NOW WE CHANGE DELI & GROCERY CORP
618949,JAC   ,METRO DELI GROCERY CORP I        ,1113,RUTLAND RD                  ,BROOKLYN          ,NY,11212,40.664824,-73.92308,11212,"Brownsville, East Flatbush",Brooklyn,METRO DELI GROCERY CORP I
612349,JAC   ,BROTHERS HALAL MEAT MARKET INC   ,319,CHURCH AVE                   ,BROOKLYN          ,NY,11218,40.643708,-73.977289,11218,"Ditmas Park, Kensington",Brooklyn,BROTHERS HALAL MEAT MARKET INC
614234,JAC   ,242 BAYRIDGE MEAT CORP           ,242,BAY RIDGE AVE                ,BROOKLYN          ,NY,11220,40.63617,-74.02744,11220,Sunset Park,Brooklyn,242 BAYRIDGE MEAT CORP
615610,JAC   ,Y&Y FARM CORP                    ,1572,BATH AVE                    ,BROOKLYN          ,NY,11228,40.60682,-74.011022,11228,Dyker Heights,Brooklyn,Y&Y FARM CORP
610419,JABH  ,TASTEE PATEE LTD                 ,3122,CHURCH AVE                  ,BROOKLYN          ,NY,11226,40.650889,-73.947875,11226,"Flatbush, Prospect Park South",Brooklyn,TASTEE PATEE LTD
617930,JABCHK,SAL&JERRY BAKERY INC             ,6817,20TH AVE                    ,BROOKLYN          ,NY,11204,40.614471,-73.987997,11204,"Bensonhurst, Parkville",Brooklyn,SAL&JERRY BAKERY INC
702282,JAC   ,COLONIAL DELI INC                ,125,BAY RIDGE AVE                ,BROOKLYN          ,NY,11220,40.637279,-74.031016,11220,Sunset Park,Brooklyn,COLONIAL DELI INC
617705,JAC   ,BOLLA OPERATING CORP             ,2228,GERRITSEN AVE       ,BROOKLYN          ,NY,11229,40.601007,-73.934227,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn,BOLLA OPERATING CORP
672008,JAC   ,BAGEL PUB CORP                   ,287,9TH ST                       ,BROOKLYN          ,NY,11215,40.669487,-73.986956,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn,BAGEL PUB CORP
617200,A     ,KARIM SHEERIN                    ,3711B,FLATLANDS AVE          ,BROOKLYN          ,NY,11234,40.619346,-73.938267,11234,"Flatlands, Kings Plaza, Marine Park, Mill Basin",Brooklyn,KARIM SHEERIN
616313,A     ,RITE AID OF NEW YORK INC         ,4123,AVENUE D                    ,BROOKLYN          ,NY,11203,40.64166,-73.93733,11203,East Flatbush,Brooklyn,RITE AID OF NEW YORK INC
615719,A     ,SMOKE STAX III INC               ,6607,18TH AVE                    ,BROOKLYN          ,NY,11204,40.618378,-73.990941,11204,"Bensonhurst, Parkville",Brooklyn,SMOKE STAX III INC
617322,JAC   ,TAUBER YECHIEL                   ,149,LEE AVE                      ,BROOKLYN          ,NY,11211,40.703327,-73.957293,11211,Williamsburg,Brooklyn,TAUBER YECHIEL
610244,JAC   ,SASSON&FARAH GLATT KOSHER MTS INC,710,KINGS HWY                    ,BROOKLYN          ,NY,11223,40.606248,-73.96529,11223,"Gravesend, Homecrest, Kensington",Brooklyn,SASSON&FARAH GLATT KOSHER MTS INC
611345,A     ,RX WAREHOUSE PHARMACY INC        ,7724,NEW UTRECHT AVE             ,BROOKLYN          ,NY,11214,40.613665,-74.000553,11214,Bath Beach,Brooklyn,RX WAREHOUSE PHARMACY INC
709631,JAC   ,ABDO ALSANALI                    ,450,LINCOLN  RD                  ,BROOKLYN          ,NY,11225,40.661733,-73.948015,11225,"Crown Heights, Prospect Lefferts Gardens",Brooklyn,ABDO ALSANALI
611488,JAC   ,FAITH ENERGY INC                 ,644,BUSHWICK AVE                 ,BROOKLYN          ,NY,11221,40.697753,-73.93306,11221,"Bedford-Stuyvesant, Bushwick",Brooklyn,FAITH ENERGY INC
615869,JAC   ,KOLLEL FOOD INC                  ,529,EMPIRE BLVD                  ,BROOKLYN          ,NY,11225,40.664153,-73.944421,11225,"Crown Heights, Prospect Lefferts Gardens",Brooklyn,KOLLEL FOOD INC
618361,JAC   ,FOOD AND DELI BY NEIL INC        ,31,MARCUS GARVEY BLVD            ,BROOKLYN          ,NY,11206,40.698637,-73.9412,11206,"Bedford-Stuyvesant, Williamsburg",Brooklyn,FOOD AND DELI BY NEIL INC
610820,JAC   ,GRUPO MEX INC                    ,1625,CORTELYOU RD                ,BROOKLYN          ,NY,11226,40.641704,-73.963345,11226,"Flatbush, Prospect Park South",Brooklyn,GRUPO MEX INC
615080,JAC   ,YOO JUNG SIK                     ,3342,NOSTRAND AVE          ,BROOKLYN          ,NY,11229,40.60253,-73.942286,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn,YOO JUNG SIK
618775,A     ,NEPTUNE DISCOUNT INC             ,223,NEPTUNE AVE                  ,BROOKLYN          ,NY,11235,40.581613,-73.961572,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn,NEPTUNE DISCOUNT INC
617719,JAC   ,LEO KERPEN INC                   ,222,LIVINGSTON ST                ,BROOKLYN          ,NY,11201,40.689425,-73.985222,11201,"Boerum Hill, Brooklyn Heights, Cobble Hill, Downtown Brooklyn, DUMBO, Vinegar Hill",Brooklyn,LEO KERPEN INC
614609,JAC   ,ARLINGTON SUPERMARKET CORP       ,52,ARLINGTON AVE                 ,BROOKLYN          ,NY,11207,40.679632,-73.892828,11207,East New York,Brooklyn,ARLINGTON SUPERMARKET CORP
618844,JAC   ,GONZALEZ CANDIDO                 ,4824,6TH AVE                     ,BROOKLYN          ,NY,11220,40.64438,-74.00747,11220,Sunset Park,Brooklyn,GONZALEZ CANDIDO
613097,A     ,ZHEN YE GROCERY INC              ,5624,8TH AVE                     ,BROOKLYN          ,NY,11220,40.637232,-74.007731,11220,Sunset Park,Brooklyn,ZHEN YE GROCERY INC
709593,JAC   ,CYPRESS HILL GROCERY CORP        ,567,EUCLID AVE                   ,BROOKLYN          ,NY,11208,40.673237,-73.871367,11208,Cypress Hills,Brooklyn,CYPRESS HILL GROCERY CORP
619433,JAC   ,C&S MEATS INC                    ,344,UTICA AVE                    ,BROOKLYN          ,NY,11213,40.666303,-73.931368,11213,"Brower Park, Crown Heights, Weeksville",Brooklyn,C&S MEATS INC
616553,JAC   ,MELO ORTIZ JUAN AUGUSTO          ,645,DECATUR ST                   ,BROOKLYN          ,NY,11233,40.683289,-73.917416,11233,"Bedford-Stuyvesant, Stuyvesant Heights",Brooklyn,MELO ORTIZ JUAN AUGUSTO
